Open Time,Open,High,Low,Close,Volume,sma200,ema20,Position,tp,sl
2022-09-21 06:00:00,1331.47,1339.0,1316.12,1331.97,55421.6795,1566.0618,1344.6435172805068,0,1646.74,1644.74
2022-09-21 08:00:00,1331.98,1340.36,1323.14,1338.96,28435.6423,1564.90855,1344.1022299204587,0,1646.74,1644.74
2022-09-21 10:00:00,1338.95,1353.8,1335.22,1350.92,47422.2094,1563.8276500000002,1344.7515413566055,0,1646.74,1644.74
2022-09-21 12:00:00,1350.93,1360.76,1344.27,1348.19,57775.59,1562.7133000000001,1345.0790136083574,0,1646.74,1644.74
2022-09-21 14:00:00,1348.18,1357.8,1334.01,1343.05,54830.1123,1561.53215,1344.8857742170853,0,1646.74,1644.74
2022-09-21 16:00:00,1343.06,1400.0,1340.24,1397.5,107019.9466,1560.6547500000001,1349.8966528630772,0,1646.74,1644.74
2022-09-21 18:00:00,1399.43,1408.9,1302.95,1323.47,478237.3966,1559.3947,1347.3798287808793,0,1646.74,1644.74
2022-09-21 20:00:00,1323.47,1327.35,1241.36,1253.11,145291.6287,1557.8488,1338.401749849367,0,1646.74,1644.74
2022-09-21 22:00:00,1253.12,1255.5,1220.0,1245.78,124645.1545,1556.26525,1329.580630816094,0,1646.74,1644.74
2022-09-22 00:00:00,1245.79,1257.77,1237.32,1256.93,66990.6575,1554.7223499999998,1322.6615231193232,0,1646.74,1644.74
2022-09-22 02:00:00,1256.93,1271.58,1252.57,1262.91,55198.9549,1553.2026,1316.9709018698638,0,1646.74,1644.74
2022-09-22 04:00:00,1262.92,1270.76,1254.61,1258.63,43037.632,1551.6238500000002,1311.4146255013054,0,1646.74,1644.74
2022-09-22 06:00:00,1258.63,1280.73,1257.67,1278.59,60106.4891,1550.0127,1308.2884706916573,0,1646.74,1644.74
2022-09-22 08:00:00,1278.59,1298.56,1276.5,1292.13,71068.8121,1548.5034,1306.7495687210233,0,1646.74,1644.74
2022-09-22 10:00:00,1292.12,1313.02,1288.0,1308.5,65783.2898,1547.11585,1306.9162764618782,0,1646.74,1644.74
2022-09-22 12:00:00,1308.51,1313.7,1270.2,1271.78,114223.4323,1545.4898,1303.5699644178899,0,1646.74,1644.74
2022-09-22 14:00:00,1271.78,1286.35,1256.69,1271.25,93927.7377,1543.7570500000002,1300.491872568567,0,1646.74,1644.74
2022-09-22 16:00:00,1271.24,1295.81,1252.12,1290.3,88498.4652,1542.0127499999999,1299.5212180382273,0,1646.74,1644.74
2022-09-22 18:00:00,1290.3,1337.4,1281.83,1323.87,99502.6467,1540.4301999999998,1301.8401496536342,0,1646.74,1644.74
2022-09-22 20:00:00,1323.88,1334.99,1307.07,1307.7,63185.1668,1538.70845,1302.3982306390023,0,1646.74,1644.74
2022-09-22 22:00:00,1307.71,1350.08,1307.7,1326.46,82758.9884,1537.0469,1304.689827721002,0,1646.74,1644.74
2022-09-23 00:00:00,1326.47,1339.99,1314.42,1332.44,56582.0092,1535.4171500000002,1307.3327012713828,0,1646.74,1644.74
2022-09-23 02:00:00,1332.44,1345.4,1320.84,1340.77,49652.5285,1533.7785499999998,1310.5172059122035,0,1646.74,1644.74
2022-09-23 04:00:00,1340.77,1360.0,1333.01,1342.43,59006.1625,1532.24455,1313.556519634851,0,1646.74,1644.74
2022-09-23 06:00:00,1342.43,1349.34,1328.58,1331.82,54836.6316,1530.5544,1315.295898717246,0,1646.74,1644.74
2022-09-23 08:00:00,1331.82,1335.57,1303.8,1312.98,71136.4034,1529.1803000000002,1315.0753369346512,0,1646.74,1644.74
2022-09-23 10:00:00,1312.97,1316.07,1282.14,1287.74,84791.0565,1527.73565,1312.4719715123033,0,1646.74,1644.74
2022-09-23 12:00:00,1287.75,1319.13,1267.77,1270.87,136496.7865,1526.16655,1308.5098789873218,0,1646.74,1644.74
2022-09-23 14:00:00,1270.86,1309.09,1262.15,1293.94,142651.4194,1524.8411999999998,1307.1222714647197,0,1646.74,1644.74
2022-09-23 16:00:00,1293.95,1302.49,1277.81,1295.79,85775.7349,1523.6851499999998,1306.0430075156987,0,1646.74,1644.74
2022-09-23 18:00:00,1295.8,1307.42,1274.32,1292.26,111774.6467,1522.5946,1304.7303401332513,0,1646.74,1644.74
2022-09-23 20:00:00,1292.26,1329.28,1292.24,1325.95,54786.9004,1521.6403500000001,1306.7512601205608,0,1646.74,1644.74
2022-09-23 22:00:00,1325.95,1339.93,1323.11,1327.25,66562.0848,1520.685,1308.70352106146,0,1646.74,1644.74
2022-09-24 00:00:00,1327.24,1330.41,1311.36,1318.71,41304.2356,1519.68435,1309.6565190556064,0,1646.74,1644.74
2022-09-24 02:00:00,1318.71,1330.11,1315.75,1321.65,58285.7712,1518.72365,1310.798755336025,0,1646.74,1644.74
2022-09-24 04:00:00,1321.66,1337.8,1318.26,1332.57,35019.8354,1517.7058000000002,1312.8722072087844,0,1646.74,1644.74
2022-09-24 06:00:00,1332.57,1335.65,1316.9,1322.41,28936.799,1516.5969999999998,1313.7805684269954,0,1646.74,1644.74
2022-09-24 08:00:00,1322.4,1331.15,1317.03,1326.59,47516.6963,1515.3825,1315.0005142910911,0,1646.74,1644.74
2022-09-24 10:00:00,1326.6,1332.74,1320.5,1326.99,42279.2626,1514.1667000000002,1316.142370072892,0,1646.74,1644.74
2022-09-24 12:00:00,1326.99,1348.9,1326.15,1342.71,64652.5981,1512.65155,1318.6726205421405,0,1646.74,1644.74
2022-09-24 14:00:00,1342.7,1349.33,1333.11,1339.78,40681.5813,1511.2004499999998,1320.6828471571748,0,1646.74,1644.74
2022-09-24 16:00:00,1339.77,1347.3,1333.69,1336.37,40421.6801,1509.7964499999998,1322.1768617136343,0,1646.74,1644.74
2022-09-24 18:00:00,1336.36,1348.35,1333.85,1342.31,31747.403,1508.35905,1324.0943034551929,0,1646.74,1644.74
2022-09-24 20:00:00,1342.3,1344.07,1319.42,1322.96,30430.7586,1506.7997,1323.9862745546982,0,1646.74,1644.74
2022-09-24 22:00:00,1322.98,1322.99,1306.52,1317.13,56280.7285,1505.3176,1323.3332960256794,0,1646.74,1644.74
2022-09-25 00:00:00,1317.13,1325.48,1314.4,1321.58,39970.876,1503.8359000000003,1323.166315451805,0,1646.74,1644.74
2022-09-25 02:00:00,1321.57,1329.44,1316.04,1329.38,29907.5542,1502.3028499999998,1323.7580949325854,0,1646.74,1644.74
2022-09-25 04:00:00,1329.37,1330.12,1319.58,1322.68,19843.1438,1500.7404000000001,1323.6554192247202,0,1646.74,1644.74
2022-09-25 06:00:00,1322.68,1337.0,1321.7,1332.84,26804.0589,1499.2567999999999,1324.5301412033184,0,1646.74,1644.74
2022-09-25 08:00:00,1332.83,1334.45,1321.89,1323.11,36793.4295,1497.7194,1324.3948896601453,0,1646.74,1644.74
2022-09-25 10:00:00,1323.1,1332.0,1316.74,1329.33,26908.0645,1496.11805,1324.864900168703,0,1646.74,1644.74
2022-09-25 12:00:00,1329.33,1331.49,1298.15,1306.11,71720.4604,1494.4524,1323.0787192002551,0,1646.74,1644.74
2022-09-25 14:00:00,1306.11,1314.53,1299.21,1310.79,40817.1542,1492.8295,1321.908364990707,0,1646.74,1644.74
2022-09-25 16:00:00,1310.78,1321.03,1281.91,1297.38,72661.2309,1491.1545,1319.5723302296872,0,1646.74,1644.74
2022-09-25 18:00:00,1297.37,1303.62,1289.34,1299.82,38069.8147,1489.2888,1317.6911559220978,0,1646.74,1644.74
2022-09-25 20:00:00,1299.81,1300.17,1280.17,1285.53,29358.8746,1487.17895,1314.6281886914219,0,1646.74,1644.74
2022-09-25 22:00:00,1285.54,1303.1,1269.27,1294.63,82679.1792,1485.12745,1312.723599292239,0,1646.74,1644.74
2022-09-26 00:00:00,1294.62,1311.62,1286.88,1301.37,78960.6601,1483.16005,1311.6423041215494,0,1646.74,1644.74
2022-09-26 02:00:00,1301.38,1314.55,1299.18,1303.23,54025.0959,1481.1758,1310.8411323004493,0,1646.74,1644.74
2022-09-26 04:00:00,1303.24,1306.35,1286.27,1290.69,37417.4992,1479.0203999999999,1308.9219768432636,0,1646.74,1644.74
2022-09-26 06:00:00,1290.69,1300.46,1277.85,1295.44,87574.6321,1476.9008999999999,1307.6379790486671,0,1646.74,1644.74
2022-09-26 08:00:00,1295.43,1325.06,1293.38,1309.73,71767.1314,1474.92975,1307.8372191392702,0,1646.74,1644.74
2022-09-26 10:00:00,1309.72,1318.0,1289.32,1297.22,61916.2217,1472.8154499999998,1306.8260554117205,0,1646.74,1644.74
2022-09-26 12:00:00,1297.22,1327.25,1293.7,1324.79,88748.8379,1470.86875,1308.5369072772708,0,1646.74,1644.74
2022-09-26 14:00:00,1324.8,1338.51,1314.35,1325.17,94654.5588,1468.90345,1310.121011346102,0,1646.74,1644.74
2022-09-26 16:00:00,1325.18,1327.81,1311.27,1323.04,78577.5771,1466.89375,1311.351391217902,0,1646.74,1644.74
2022-09-26 18:00:00,1323.03,1340.42,1321.27,1330.38,63519.027,1464.87815,1313.1636396733397,0,1646.74,1644.74
2022-09-26 20:00:00,1330.37,1332.0,1315.32,1317.19,43935.4019,1462.8057500000002,1313.5471025615932,0,1646.74,1644.74
2022-09-26 22:00:00,1317.18,1337.73,1315.29,1336.17,38069.7902,1460.9316000000001,1315.701664222394,0,1646.74,1644.74
2022-09-27 00:00:00,1336.17,1379.62,1332.28,1367.05,101261.6569,1459.1542,1320.5919819154992,0,1646.74,1644.74
2022-09-27 02:00:00,1367.06,1389.77,1361.88,1385.66,78570.8878,1457.4626999999998,1326.7889360187849,0,1646.74,1644.74
2022-09-27 04:00:00,1385.66,1387.62,1375.04,1386.82,62768.1535,1455.81455,1332.506180207472,0,1646.74,1644.74
2022-09-27 06:00:00,1386.81,1394.56,1380.56,1382.33,50351.7567,1454.14735,1337.2513059019984,0,1646.74,1644.74
2022-09-27 08:00:00,1382.34,1386.33,1375.6,1384.41,44012.0808,1452.45695,1341.7426101018082,0,1646.74,1644.74
2022-09-27 10:00:00,1384.4,1399.06,1382.01,1388.81,50514.1335,1450.69575,1346.2252186635405,0,1646.74,1644.74
2022-09-27 12:00:00,1388.82,1400.0,1379.57,1388.0,88134.0133,1448.88225,1350.2037692670128,0,1646.74,1644.74
2022-09-27 14:00:00,1387.99,1391.58,1364.62,1365.18,78096.4511,1446.83755,1351.6300769558688,0,1646.74,1644.74
2022-09-27 16:00:00,1365.19,1367.68,1308.5,1314.3,141812.4562,1444.59125,1348.0748315315002,0,1646.74,1644.74
2022-09-27 18:00:00,1314.31,1331.63,1303.75,1324.6,86754.1646,1442.4099,1345.839133290405,0,1646.74,1644.74
2022-09-27 20:00:00,1324.6,1325.93,1316.69,1322.05,33219.6009,1440.1963,1343.5735015484615,0,1646.74,1644.74
2022-09-27 22:00:00,1322.06,1335.16,1317.04,1328.02,45089.5391,1438.0283500000003,1342.0922156867034,0,1646.74,1644.74
2022-09-28 00:00:00,1328.01,1340.44,1306.0,1310.78,69947.7443,1435.7829000000002,1339.1100999070175,0,1646.74,1644.74
2022-09-28 02:00:00,1310.79,1312.71,1267.13,1287.23,122220.5116,1433.36835,1334.169138011111,0,1646.74,1644.74
2022-09-28 04:00:00,1287.24,1288.98,1277.19,1286.46,43507.4842,1430.9632000000001,1329.6254105814814,0,1646.74,1644.74
2022-09-28 06:00:00,1286.46,1293.45,1266.52,1285.53,79907.4901,1428.5468500000002,1325.4258476689595,0,1646.74,1644.74
2022-09-28 08:00:00,1285.52,1285.95,1270.0,1273.24,58109.7359,1426.05595,1320.4557669385824,0,1646.74,1644.74
2022-09-28 10:00:00,1273.23,1311.74,1253.2,1295.31,149106.8297,1423.71475,1318.0609319920507,0,1646.74,1644.74
2022-09-28 12:00:00,1295.31,1318.55,1293.69,1310.58,87817.7848,1421.60365,1317.348462278522,0,1646.74,1644.74
2022-09-28 14:00:00,1310.57,1332.9,1305.0,1331.78,85315.7237,1419.432,1318.7228944424724,0,1646.74,1644.74
2022-09-28 16:00:00,1331.78,1339.35,1310.54,1322.05,74643.8318,1417.2341999999999,1319.0397616384273,0,1646.74,1644.74
2022-09-28 18:00:00,1322.05,1343.75,1314.5,1334.12,56770.8514,1415.2707999999998,1320.47597481572,0,1646.74,1644.74
2022-09-28 20:00:00,1334.13,1355.7,1333.1,1345.44,54757.0901,1413.354,1322.8535010237467,0,1646.74,1644.74
2022-09-28 22:00:00,1345.43,1346.63,1333.52,1337.2,37209.8355,1411.247,1324.2198342595805,0,1646.74,1644.74
2022-09-29 00:00:00,1337.2,1352.02,1327.37,1344.48,51196.8391,1409.2151,1326.1493738539061,0,1646.74,1644.74
2022-09-29 02:00:00,1344.48,1346.84,1330.52,1342.0,46661.2451,1407.1805,1327.6589572963912,0,1646.74,1644.74
2022-09-29 04:00:00,1342.01,1345.92,1329.23,1332.35,44844.3926,1405.0847,1328.1057232681635,0,1646.74,1644.74
2022-09-29 06:00:00,1332.36,1332.36,1313.55,1322.0,68322.76,1403.1627,1327.5242258140527,0,1646.74,1644.74
2022-09-29 08:00:00,1321.99,1340.09,1314.0,1337.0,70566.05,1401.2023000000002,1328.4266804984286,0,1646.74,1644.74
2022-09-29 10:00:00,1336.99,1345.24,1332.36,1336.56,43656.8768,1399.2537,1329.2012823557209,0,1646.74,1644.74
2022-09-29 12:00:00,1336.57,1337.73,1294.34,1301.1,144095.9858,1397.1767499999999,1326.5249697504141,0,1646.74,1644.74
2022-09-29 14:00:00,1301.1,1332.93,1288.52,1326.8,112228.7396,1395.2288999999998,1326.5511631075174,0,1646.74,1644.74
2022-09-29 16:00:00,1326.81,1348.25,1314.64,1326.53,72191.1762,1393.38285,1326.5491475734682,0,1646.74,1644.74
2022-09-29 18:00:00,1326.53,1341.95,1319.67,1333.31,57395.8994,1391.4688,1327.193038280757,0,1646.74,1644.74
2022-09-29 20:00:00,1333.3,1339.57,1330.0,1332.68,20391.9769,1389.53625,1327.7156060635423,0,1646.74,1644.74
2022-09-29 22:00:00,1332.68,1340.95,1324.07,1335.7,39039.748,1387.6348,1328.4760245336813,0,1646.74,1644.74
2022-09-30 00:00:00,1335.69,1352.3,1327.5,1335.97,70188.3031,1385.70435,1329.1897364828544,0,1646.74,1644.74
2022-09-30 02:00:00,1335.97,1336.88,1320.12,1327.49,38760.1838,1383.65365,1329.0278568178207,0,1646.74,1644.74
2022-09-30 04:00:00,1327.5,1335.59,1325.8,1329.87,23810.5576,1382.2851500000002,1329.1080609304092,0,1646.74,1644.74
2022-09-30 06:00:00,1329.87,1346.1,1329.53,1339.88,46005.7634,1381.0122999999999,1330.133959889418,0,1646.74,1644.74
2022-09-30 08:00:00,1339.89,1349.36,1337.3,1342.47,40533.5125,1379.6279000000002,1331.3088208523307,0,1646.74,1644.74
2022-09-30 10:00:00,1342.48,1344.68,1326.01,1330.8,48367.3263,1378.25565,1331.2603617235372,0,1646.74,1644.74
2022-09-30 12:00:00,1330.79,1343.5,1313.35,1335.63,142598.9879,1376.95345,1331.6765177498671,0,1646.74,1644.74
2022-09-30 14:00:00,1335.63,1373.19,1332.6,1351.09,137084.7876,1375.8369,1333.5254208213084,0,1646.74,1644.74
2022-09-30 16:00:00,1351.09,1361.72,1341.21,1345.28,58207.0615,1374.64925,1334.6449045526124,0,1646.74,1644.74
2022-09-30 18:00:00,1345.29,1354.97,1333.0,1337.56,53201.9436,1373.32245,1334.9225326904589,0,1646.74,1644.74
2022-09-30 20:00:00,1337.54,1344.98,1323.01,1323.18,40502.3992,1371.8719,1333.8041962437485,0,1646.74,1644.74
2022-09-30 22:00:00,1323.18,1329.22,1316.41,1328.72,41492.7845,1370.4548000000002,1333.319987077677,0,1646.74,1644.74
2022-10-01 00:00:00,1328.71,1333.69,1324.36,1331.49,18985.4082,1369.0871,1333.1457025940888,0,1646.74,1644.74
2022-10-01 02:00:00,1331.48,1332.49,1325.51,1329.61,17129.0465,1367.75875,1332.8089690136994,0,1646.74,1644.74
2022-10-01 04:00:00,1329.61,1331.31,1323.28,1329.16,23877.7922,1366.3785,1332.461448155252,0,1646.74,1644.74
2022-10-01 06:00:00,1329.17,1330.73,1325.0,1328.81,13659.5386,1365.04785,1332.1136911880849,0,1646.74,1644.74
2022-10-01 08:00:00,1328.81,1333.0,1328.79,1330.78,12285.9166,1363.75525,1331.9866729796959,0,1646.74,1644.74
2022-10-01 10:00:00,1330.78,1332.05,1317.24,1325.42,24951.6397,1362.3833,1331.3612755530582,0,1646.74,1644.74
2022-10-01 12:00:00,1325.41,1330.0,1319.2,1325.93,24148.4393,1360.9111500000001,1330.8440112146718,0,1646.74,1644.74
2022-10-01 14:00:00,1325.94,1326.71,1320.28,1322.63,15120.5086,1359.3323500000001,1330.0617244323223,0,1646.74,1644.74
2022-10-01 16:00:00,1322.62,1324.22,1305.53,1313.29,40264.8709,1357.7542500000002,1328.4644173435297,0,1646.74,1644.74
2022-10-01 18:00:00,1313.29,1317.54,1307.53,1311.96,24125.0485,1356.2864000000002,1326.8925680727173,0,1646.74,1644.74
2022-10-01 20:00:00,1311.95,1315.23,1302.68,1313.21,24748.3667,1354.7525,1325.5894663515062,0,1646.74,1644.74
2022-10-01 22:00:00,1313.21,1316.27,1309.6,1311.79,12785.3298,1353.1282,1324.2752314608867,0,1646.74,1644.74
2022-10-02 00:00:00,1311.79,1315.94,1305.23,1307.89,20670.9934,1351.72035,1322.7147332265165,0,1646.74,1644.74
2022-10-02 02:00:00,1307.88,1312.36,1307.0,1309.55,11665.5696,1350.31045,1321.4609491097053,0,1646.74,1644.74
2022-10-02 04:00:00,1309.56,1317.16,1307.72,1313.0,24850.3572,1348.9408500000002,1320.6551444325905,0,1646.74,1644.74
2022-10-02 06:00:00,1313.01,1317.93,1308.41,1311.14,26647.5435,1348.03185,1319.748940200915,0,1646.74,1644.74
2022-10-02 08:00:00,1311.14,1312.99,1304.34,1307.0,16574.2211,1347.0264499999998,1318.5347554198754,0,1646.74,1644.74
2022-10-02 10:00:00,1307.0,1308.16,1280.63,1297.87,70480.886,1346.0276499999998,1316.5666834751255,0,1646.74,1644.74
2022-10-02 12:00:00,1297.87,1301.24,1292.26,1297.25,27060.6092,1345.06185,1314.7269993346374,0,1646.74,1644.74
2022-10-02 14:00:00,1297.26,1298.83,1286.52,1293.32,24705.4745,1344.1647,1312.6882374932434,0,1646.74,1644.74
2022-10-02 16:00:00,1293.33,1302.48,1292.85,1297.63,20043.7949,1343.2957499999998,1311.254119636744,0,1646.74,1644.74
2022-10-02 18:00:00,1297.62,1313.87,1291.41,1304.83,36029.8752,1342.4521,1310.642298718959,0,1646.74,1644.74
2022-10-02 20:00:00,1304.82,1307.5,1292.06,1300.55,21851.4298,1341.5938,1309.6811274123913,0,1646.74,1644.74
2022-10-02 22:00:00,1300.55,1305.57,1270.0,1276.72,71159.2863,1340.6189000000002,1306.541972420735,0,1646.74,1644.74
2022-10-03 00:00:00,1276.72,1299.21,1263.04,1298.25,65439.2421,1339.7966000000001,1305.7522607616174,0,1646.74,1644.74
2022-10-03 02:00:00,1298.26,1300.75,1289.07,1291.8,24463.4053,1338.8624000000002,1304.4234740224156,0,1646.74,1644.74
2022-10-03 04:00:00,1291.8,1298.8,1284.11,1295.55,29882.2399,1338.18655,1303.5783812583759,0,1646.74,1644.74
2022-10-03 06:00:00,1295.55,1301.94,1287.08,1291.96,34643.8556,1337.3848,1302.4718687575782,0,1646.74,1644.74
2022-10-03 08:00:00,1291.96,1292.86,1286.25,1292.7,21643.0793,1336.7413499999998,1301.5412145901898,0,1646.74,1644.74
2022-10-03 10:00:00,1292.69,1299.38,1290.1,1299.01,27715.2068,1336.0983999999999,1301.3001465339814,0,1646.74,1644.74
2022-10-03 12:00:00,1299.02,1311.48,1294.44,1297.76,57931.8459,1335.3882999999998,1300.9629897212214,0,1646.74,1644.74
2022-10-03 14:00:00,1297.76,1327.57,1297.74,1318.77,84867.7389,1334.81265,1302.6588954620577,0,1646.74,1644.74
2022-10-03 16:00:00,1318.76,1329.2,1314.46,1325.84,42578.1286,1334.21365,1304.8666197037664,0,1646.74,1644.74
2022-10-03 18:00:00,1325.83,1329.9,1309.38,1317.9,43766.7353,1333.6003,1306.1078940176933,0,1646.74,1644.74
2022-10-03 20:00:00,1317.89,1324.41,1314.75,1318.04,20966.3012,1333.0302,1307.2442850636273,0,1646.74,1644.74
2022-10-03 22:00:00,1318.04,1328.0,1315.0,1323.09,29877.4646,1332.4838,1308.7534007718534,0,1646.74,1644.74
2022-10-04 00:00:00,1323.1,1330.38,1319.45,1319.48,22953.9363,1331.9212,1309.7749816507244,0,1646.74,1644.74
2022-10-04 02:00:00,1319.48,1330.0,1318.66,1329.0,18672.9222,1331.4679999999998,1311.6059357792267,0,1646.74,1644.74
2022-10-04 04:00:00,1329.01,1335.71,1325.19,1325.33,32649.3224,1330.98065,1312.9129895145384,0,1646.74,1644.74
2022-10-04 06:00:00,1325.33,1350.2,1324.35,1350.0,65299.7794,1330.50895,1316.445085751249,0,1646.74,1644.74
2022-10-04 08:00:00,1349.99,1359.67,1342.01,1347.78,66880.5526,1329.8951499999998,1319.4293632987492,0,1646.74,1644.74
2022-10-04 10:00:00,1347.77,1354.73,1344.33,1349.74,28209.0479,1329.3205500000001,1322.3160906036303,0,1646.74,1644.74
2022-10-04 12:00:00,1349.74,1359.65,1346.61,1353.44,47073.4093,1328.8240999999998,1325.2802724509038,0,1646.74,1644.74
2022-10-04 14:00:00,1353.45,1364.31,1345.64,1353.93,60985.7615,1328.2496,1328.0088179317702,0,1646.74,1644.74
2022-10-04 16:00:00,1353.93,1354.89,1338.12,1347.35,40269.4914,1327.7246,1329.8508352716015,1,1354.93,1352.93
2022-10-04 18:00:00,1347.35,1357.38,1345.35,1354.72,28915.0135,1327.2391499999999,1332.2193271504966,1,1354.93,1352.93
2022-10-04 20:00:00,1354.72,1369.55,1351.09,1357.74,42370.2731,1326.7376000000002,1334.6498674218778,1,1354.93,1352.93
2022-10-04 22:00:00,1357.73,1367.44,1355.6,1361.49,21928.1606,1326.2778,1337.206070524556,1,1354.93,1352.93
2022-10-05 00:00:00,1361.5,1363.53,1352.17,1354.64,28774.9645,1325.9301,1338.8664447603126,1,1354.93,1352.93
2022-10-05 02:00:00,1354.64,1359.19,1353.16,1353.95,14073.8776,1325.5297999999998,1340.3029738307591,1,1354.93,1352.93
2022-10-05 04:00:00,1353.95,1356.42,1348.37,1352.57,22624.6471,1325.11755,1341.4712620373534,1,1354.93,1352.93
2022-10-05 06:00:00,1352.56,1358.86,1351.56,1353.19,27871.1544,1324.7963499999998,1342.5873323195103,1,1354.93,1352.93
2022-10-05 08:00:00,1353.18,1353.75,1340.04,1343.52,39337.8992,1324.62585,1342.6761578128903,1,1354.93,1352.93
2022-10-05 10:00:00,1343.53,1348.33,1331.41,1335.05,36609.0897,1324.3972,1341.9498570688054,1,1354.93,1352.93
2022-10-05 12:00:00,1335.05,1336.72,1316.29,1323.75,67275.5906,1324.34785,1340.2165373479668,1,1354.93,1352.93
2022-10-05 14:00:00,1323.76,1330.93,1318.0,1330.35,51801.3091,1324.3270499999999,1339.276867124351,1,1354.93,1352.93
2022-10-05 16:00:00,1330.35,1359.93,1327.26,1348.5,82793.357,1324.3668999999998,1340.1552607315555,1,1354.93,1352.93
2022-10-05 18:00:00,1348.51,1364.77,1342.96,1350.63,54103.1838,1324.6472999999999,1341.1528549475977,1,1354.93,1352.93
2022-10-05 20:00:00,1350.63,1352.98,1345.01,1348.26,27703.6325,1324.9059,1341.8297259049693,1,1354.93,1352.93
2022-10-05 22:00:00,1348.25,1357.96,1345.3,1352.2,30540.0727,1325.1558499999999,1342.817371056877,1,1354.93,1352.93
2022-10-06 00:00:00,1352.2,1382.0,1351.5,1378.4,81822.7838,1325.56245,1346.206192860984,1,1354.93,1352.93
2022-10-06 02:00:00,1378.41,1383.99,1369.67,1372.56,35068.7207,1325.8857500000001,1348.7160792551758,1,1354.93,1352.93
2022-10-06 04:00:00,1372.55,1381.69,1370.53,1372.97,44301.6271,1326.0538000000001,1351.0259764689686,1,1354.93,1352.93
2022-10-06 06:00:00,1372.97,1372.98,1362.0,1368.36,43882.4302,1326.1879499999998,1352.6768358528764,1,1354.93,1352.93
2022-10-06 08:00:00,1368.37,1370.5,1354.84,1355.99,39335.0469,1326.32545,1352.9923752954596,1,1354.93,1352.93
2022-10-06 10:00:00,1356.0,1369.59,1355.16,1368.75,29416.3939,1326.3573500000002,1354.4931014577967,1,1354.93,1352.93
2022-10-06 12:00:00,1368.75,1380.3,1360.0,1364.51,74965.1897,1326.2907999999998,1355.4470917951494,1,1354.93,1352.93
2022-10-06 14:00:00,1364.51,1372.45,1348.69,1361.38,81186.1389,1326.2178,1356.012130671802,1,1354.93,1352.93
2022-10-06 16:00:00,1361.37,1372.92,1356.25,1365.09,45600.2136,1326.2142000000001,1356.8766896554398,1,1354.93,1352.93
2022-10-06 18:00:00,1365.09,1365.22,1353.92,1358.91,44579.4004,1326.23375,1357.0703382596837,1,1354.93,1352.93
2022-10-06 20:00:00,1358.91,1364.0,1351.47,1351.47,24261.2469,1326.20415,1356.5369727111424,1,1354.93,1352.93
2022-10-06 22:00:00,1351.48,1355.07,1345.01,1352.06,29556.1319,1326.1717500000002,1356.1105943577002,1,1354.93,1352.93
2022-10-07 00:00:00,1352.07,1361.75,1350.23,1354.77,27768.979,1326.1827500000002,1355.982918704586,1,1354.93,1352.93
2022-10-07 02:00:00,1354.77,1359.68,1350.74,1355.19,17568.1403,1326.1773999999998,1355.9074026374826,1,1354.93,1352.93
2022-10-07 04:00:00,1355.19,1359.21,1351.87,1354.51,20341.8197,1326.2307499999997,1355.7743166720081,1,1354.93,1352.93
2022-10-07 06:00:00,1354.51,1358.15,1346.01,1356.05,38873.6139,1326.1251000000002,1355.800572227055,1,1354.93,1352.93
2022-10-07 08:00:00,1356.04,1360.8,1354.85,1357.03,28955.9646,1326.2331,1355.9176605863831,1,1354.93,1352.93
2022-10-07 10:00:00,1357.02,1357.59,1352.0,1354.76,25146.1697,1326.2464000000002,1355.807407197204,1,1354.93,1352.93
2022-10-07 12:00:00,1354.76,1358.73,1324.5,1332.84,147475.7196,1326.3208,1353.6200350831846,1,1354.93,1352.93
2022-10-07 14:00:00,1332.84,1342.96,1331.0,1334.11,47692.2904,1326.3767,1351.7619365038338,1,1354.93,1352.93
2022-10-07 16:00:00,1334.12,1337.02,1319.0,1323.5,72483.2315,1326.3471000000002,1349.0703235034687,1,1354.93,1352.93
2022-10-07 18:00:00,1323.5,1328.39,1317.26,1327.49,32518.9592,1326.2985,1347.0150545983763,1,1354.93,1352.93
2022-10-07 20:00:00,1327.48,1336.0,1325.0,1333.49,19635.603,1326.3085999999998,1345.7269541604355,1,1354.93,1352.93
2022-10-07 22:00:00,1333.48,1336.34,1330.55,1331.1,13539.3867,1326.30425,1344.3339109070607,1,1354.93,1352.93
2022-10-08 00:00:00,1331.1,1337.35,1330.01,1335.32,14762.5801,1326.2860499999997,1343.4754432016264,1,1354.93,1352.93
2022-10-08 02:00:00,1335.31,1335.65,1330.87,1331.05,13063.5349,1326.1866999999997,1342.2920676586143,1,1354.93,1352.93
2022-10-08 04:00:00,1331.06,1332.11,1326.05,1330.42,18250.5301,1326.09785,1341.1613945482702,1,1354.93,1352.93
2022-10-08 06:00:00,1330.41,1333.25,1327.61,1330.47,14344.3869,1326.03495,1340.143166496054,1,1354.93,1352.93
2022-10-08 08:00:00,1330.48,1330.72,1323.44,1327.26,13858.7498,1325.68375,1338.9161982583346,1,1354.93,1352.93
2022-10-08 10:00:00,1327.25,1330.45,1326.61,1329.8,13684.507,1325.7153999999998,1338.047988900398,1,1354.93,1352.93
2022-10-08 12:00:00,1329.8,1330.18,1325.0,1325.75,17603.2654,1326.0785999999998,1336.8767518622649,1,1354.93,1352.93
